EnglishName,ScientificName,Introduced,BCR,State,Country,PopulationEstimate,LCL,UCL
White-breasted Nuthatch,Sitta carolinensis,0,29,DE,USA,521.00,292.00,843.00
White-breasted Nuthatch,Sitta carolinensis,0,24,KS,USA,496.00,281.00,811.00
White-breasted Nuthatch,Sitta carolinensis,0,33,CA,USA,487.00,0.00,2158.00
White-breasted Nuthatch,Sitta carolinensis,0,29,NY,USA,483.00,224.00,837.00
White-breasted Nuthatch,Sitta carolinensis,0,18,WY,USA,478.00,0.00,1945.00
White-breasted Nuthatch,Sitta carolinensis,0,35,AZ,USA,477.00,37.00,1173.00
White-breasted Nuthatch,Sitta carolinensis,0,21,KS,USA,437.00,245.00,674.00
White-breasted Nuthatch,Sitta carolinensis,0,30,VA,USA,340.00,0.00,1446.00
White-breasted Nuthatch,Sitta carolinensis,0,27,LA,USA,272.00,0.00,1058.00
White-breasted Nuthatch,Sitta carolinensis,0,23,OH,USA,200.00,96.00,342.00
White-breasted Nuthatch,Sitta carolinensis,0,16,ID,USA,155.00,72.00,258.00
White-breasted Nuthatch,Sitta carolinensis,0,9,WY,USA,7.00,0.00,20.00
Pygmy Nuthatch,Sitta pygmaea,0,34,AZ,USA,1114208.00,418653.00,2098922.00
Pygmy Nuthatch,Sitta pygmaea,0,16,AZ,USA,467371.00,0.00,1344265.00
Pygmy Nuthatch,Sitta pygmaea,0,16,NM,USA,398753.00,102972.00,845059.00
Pygmy Nuthatch,Sitta pygmaea,0,32,CA,USA,202386.00,59834.00,417860.00
Pygmy Nuthatch,Sitta pygmaea,0,16,CO,USA,167368.00,76839.00,293284.00
Pygmy Nuthatch,Sitta pygmaea,0,34,NM,USA,115987.00,5654.00,290238.00
Pygmy Nuthatch,Sitta pygmaea,0,9,OR,USA,107960.00,22248.00,253693.00
Pygmy Nuthatch,Sitta pygmaea,0,10,OR,USA,82050.00,25190.00,170991.00
Pygmy Nuthatch,Sitta pygmaea,0,9,WA,USA,65035.00,4395.00,158905.00
Pygmy Nuthatch,Sitta pygmaea,0,15,CA,USA,64821.00,17793.00,132551.00
Pygmy Nuthatch,Sitta pygmaea,0,9,CA,USA,61783.00,22917.00,117572.00
Pygmy Nuthatch,Sitta pygmaea,0,9,BC,CAN,60716.00,18138.00,124946.00
Pygmy Nuthatch,Sitta pygmaea,0,18,CO,USA,48919.00,0.00,161913.00
Pygmy Nuthatch,Sitta pygmaea,0,10,WA,USA,37456.00,6042.00,80364.00
Pygmy Nuthatch,Sitta pygmaea,0,5,CA,USA,29272.00,4348.00,66186.00
Pygmy Nuthatch,Sitta pygmaea,0,35,NM,USA,27765.00,0.00,70672.00
Pygmy Nuthatch,Sitta pygmaea,0,9,ID,USA,16035.00,0.00,49158.00
Pygmy Nuthatch,Sitta pygmaea,0,18,NE,USA,9953.00,0.00,33844.00
Pygmy Nuthatch,Sitta pygmaea,0,16,UT,USA,7180.00,0.00,21071.00
Pygmy Nuthatch,Sitta pygmaea,0,10,MT,USA,5134.00,0.00,14951.00
Pygmy Nuthatch,Sitta pygmaea,0,17,SD,USA,4212.00,0.00,12542.00
Pygmy Nuthatch,Sitta pygmaea,0,16,WY,USA,3664.00,0.00,13427.00
Pygmy Nuthatch,Sitta pygmaea,0,15,NV,USA,2179.00,599.00,4455.00
Pygmy Nuthatch,Sitta pygmaea,0,17,MT,USA,1470.00,0.00,7314.00
Pygmy Nuthatch,Sitta pygmaea,0,16,NV,USA,1337.00,0.00,3845.00
Pygmy Nuthatch,Sitta pygmaea,0,35,AZ,USA,421.00,0.00,1071.00
Pygmy Nuthatch,Sitta pygmaea,0,17,NE,USA,354.00,0.00,1053.00
Brown-headed Nuthatch,Sitta pusilla,0,27,GA,USA,234949.00,146352.00,350308.00
Brown-headed Nuthatch,Sitta pusilla,0,29,GA,USA,205406.00,123572.00,325073.00
Brown-headed Nuthatch,Sitta pusilla,0,27,NC,USA,192269.00,118722.00,290671.00
Brown-headed Nuthatch,Sitta pusilla,0,27,AL,USA,137643.00,80295.00,224446.00
Brown-headed Nuthatch,Sitta pusilla,0,27,MS,USA,117454.00,68058.00,180207.00
Brown-headed Nuthatch,Sitta pusilla,0,29,SC,USA,112608.00,64922.00,181327.00
Brown-headed Nuthatch,Sitta pusilla,0,27,FL,USA,109550.00,61284.00,181326.00
Brown-headed Nuthatch,Sitta pusilla,0,28,AL,USA,70989.00,39556.00,116156.00
Brown-headed Nuthatch,Sitta pusilla,0,27,SC,USA,69825.00,25325.00,150751.00
Brown-headed Nuthatch,Sitta pusilla,0,29,NC,USA,53819.00,33021.00,79671.00
Brown-headed Nuthatch,Sitta pusilla,0,25,LA,USA,52824.00,29385.00,85221.00
Brown-headed Nuthatch,Sitta pusilla,0,25,TX,USA,41845.00,18771.00,77872.00
Brown-headed Nuthatch,Sitta pusilla,0,25,AR,USA,35885.00,13977.00,68682.00
Brown-headed Nuthatch,Sitta pusilla,0,26,LA,USA,33265.00,3086.00,76951.00
Brown-headed Nuthatch,Sitta pusilla,0,28,GA,USA,23449.00,9379.00,42634.00
Brown-headed Nuthatch,Sitta pusilla,0,29,AL,USA,20894.00,6861.00,46998.00
Brown-headed Nuthatch,Sitta pusilla,0,37,LA,USA,12520.00,0.00,35815.00
Brown-headed Nuthatch,Sitta pusilla,0,28,SC,USA,9471.00,5997.00,14012.00
Brown-headed Nuthatch,Sitta pusilla,0,30,MD,USA,8810.00,1054.00,21816.00
Brown-headed Nuthatch,Sitta pusilla,0,27,VA,USA,7272.00,1944.00,15045.00
Brown-headed Nuthatch,Sitta pusilla,0,27,LA,USA,6936.00,1836.00,13429.00
Brown-headed Nuthatch,Sitta pusilla,0,25,OK,USA,6489.00,488.00,15569.00
Brown-headed Nuthatch,Sitta pusilla,0,31,FL,USA,5927.00,1199.00,14669.00
Brown-headed Nuthatch,Sitta pusilla,0,29,VA,USA,3919.00,115.00,11357.00
Brown-headed Nuthatch,Sitta pusilla,0,28,TN,USA,2576.00,0.00,7236.00
Brown-headed Nuthatch,Sitta pusilla,0,30,DE,USA,780.00,0.00,2662.00
Brown-headed Nuthatch,Sitta pusilla,0,28,NC,USA,561.00,0.00,1960.00
Brown-headed Nuthatch,Sitta pusilla,0,30,VA,USA,377.00,0.00,1018.00
Brown-headed Nuthatch,Sitta pusilla,0,24,TN,USA,241.00,0.00,1129.00
Brown-headed Nuthatch,Sitta pusilla,0,37,MS,USA,48.00,0.00,137.00
Brown Creeper,Certhia americana,0,8,SK,CAN,920096.00,0.00,2622017.00
Brown Creeper,Certhia americana,0,7,ON,CAN,834352.00,834352.00,834352.00
Brown Creeper,Certhia americana,0,5,BC,CAN,660305.00,312962.00,1256151.00
Brown Creeper,Certhia americana,0,15,CA,USA,584865.00,323959.00,958825.00
Brown Creeper,Certhia americana,0,8,ON,CAN,486225.00,209355.00,943152.00
Brown Creeper,Certhia americana,0,8,QC,CAN,467938.00,173098.00,997367.00
Brown Creeper,Certhia americana,0,5,AK,USA,410982.00,116352.00,936712.00
Brown Creeper,Certhia americana,0,32,CA,USA,407887.00,152900.00,838311.00
Brown Creeper,Certhia americana,0,12,ON,CAN,352206.00,183118.00,614528.00
Brown Creeper,Certhia americana,0,5,OR,USA,335174.00,172756.00,583517.00
Brown Creeper,Certhia americana,0,6,SK,CAN,311862.00,26587.00,772329.00
Brown Creeper,Certhia americana,0,5,CA,USA,286617.00,137638.00,492567.00
Brown Creeper,Certhia americana,0,9,OR,USA,262091.00,111873.00,506432.00
Brown Creeper,Certhia americana,0,5,WA,USA,234863.00,114032.00,409434.00
Brown Creeper,Certhia americana,0,8,MB,CAN,225852.00,19006.00,629704.00
Brown Creeper,Certhia americana,0,9,CA,USA,200794.00,82230.00,398515.00
Brown Creeper,Certhia americana,0,12,QC,CAN,188255.00,82560.00,365616.00
Brown Creeper,Certhia americana,0,34,AZ,USA,169780.00,30712.00,395904.00
Brown Creeper,Certhia americana,0,12,MN,USA,159743.00,61496.00,334056.00
Brown Creeper,Certhia americana,0,4,AK,USA,157128.00,17903.00,417319.00
Brown Creeper,Certhia americana,0,10,OR,USA,156207.00,62064.00,318005.00
Brown Creeper,Certhia americana,0,14,NY,USA,146345.00,76847.00,261361.00
Brown Creeper,Certhia americana,0,9,WA,USA,122991.00,36783.00,266461.00
Brown Creeper,Certhia americana,0,12,MI,USA,122875.00,56955.00,230978.00
Brown Creeper,Certhia americana,0,10,BC,CAN,92161.00,15063.00,238341.00
Brown Creeper,Certhia americana,0,28,PA,USA,89409.00,42149.00,164115.00
Brown Creeper,Certhia americana,0,14,ME,USA,73841.00,33901.00,134143.00
Brown Creeper,Certhia americana,0,16,CO,USA,64273.00,28300.00,126201.00
Brown Creeper,Certhia americana,0,14,NB,CAN,63173.00,24956.00,132041.00
Brown Creeper,Certhia americana,0,9,BC,CAN,62700.00,18051.00,137992.00
Brown Creeper,Certhia americana,0,10,WA,USA,60710.00,23588.00,120932.00
Brown Creeper,Certhia americana,0,28,NY,USA,57158.00,25888.00,104569.00
Brown Creeper,Certhia americana,0,10,ID,USA,55470.00,20096.00,110729.00
Brown Creeper,Certhia americana,0,12,WI,USA,55319.00,21662.00,108349.00
Brown Creeper,Certhia americana,0,10,MT,USA,50308.00,4502.00,141815.00
Brown Creeper,Certhia americana,0,17,SD,USA,49418.00,10442.00,116986.00
Brown Creeper,Certhia americana,0,14,VT,USA,43801.00,21606.00,77460.00
Brown Creeper,Certhia americana,0,14,QC,CAN,42258.00,16133.00,88959.00
Brown Creeper,Certhia americana,0,16,AZ,USA,39579.00,0.00,133242.00
Brown Creeper,Certhia americana,0,14,NH,USA,36751.00,18892.00,64607.00
Brown Creeper,Certhia americana,0,35,NM,USA,31295.00,0.00,111614.00
Brown Creeper,Certhia americana,0,14,MA,USA,29333.00,12076.00,57168.00
Brown Creeper,Certhia americana,0,13,NY,USA,27239.00,6858.00,62450.00
Brown Creeper,Certhia americana,0,16,NM,USA,25744.00,0.00,67647.00
Brown Creeper,Certhia americana,0,10,AB,CAN,22744.00,2543.00,56857.00
Brown Creeper,Certhia americana,0,16,UT,USA,22699.00,4143.00,53931.00
Brown Creeper,Certhia americana,0,6,MB,CAN,19877.00,0.00,57977.00
Brown Creeper,Certhia americana,0,14,NS,CAN,15566.00,4418.00,32663.00
Brown Creeper,Certhia americana,0,13,ON,CAN,15522.00,5422.00,32171.00
Brown Creeper,Certhia americana,0,15,NV,USA,15136.00,8384.00,24815.00
Brown Creeper,Certhia americana,0,9,NV,USA,12782.00,0.00,53052.00
Brown Creeper,Certhia americana,0,5,YT,CAN,10405.00,2946.00,23715.00
Brown Creeper,Certhia americana,0,2,AK,USA,9990.00,0.00,52087.00
Brown Creeper,Certhia americana,0,30,MA,USA,8816.00,1827.00,20929.00
Brown Creeper,Certhia americana,0,28,WV,USA,7699.00,0.00,24509.00
Brown Creeper,Certhia americana,0,30,CT,USA,6804.00,593.00,16426.00
Brown Creeper,Certhia americana,0,6,AB,CAN,5673.00,0.00,21957.00
Brown Creeper,Certhia americana,0,10,WY,USA,4986.00,0.00,16924.00
Brown Creeper,Certhia americana,0,12,MB,CAN,4627.00,396.00,12715.00
Brown Creeper,Certhia americana,0,28,NC,USA,4595.00,0.00,15170.00
Brown Creeper,Certhia americana,0,23,MI,USA,4174.00,0.00,11412.00
Brown Creeper,Certhia americana,0,30,NH,USA,4173.00,632.00,10321.00
Brown Creeper,Certhia americana,0,13,QC,CAN,3763.00,0.00,12405.00
Brown Creeper,Certhia americana,0,8,NL,CAN,3631.00,0.00,12908.00
Brown Creeper,Certhia americana,0,23,WI,USA,3312.00,0.00,8858.00
Brown Creeper,Certhia americana,0,28,VA,USA,2909.00,0.00,11477.00
Brown Creeper,Certhia americana,0,14,PE,CAN,2690.00,0.00,7923.00
Brown Creeper,Certhia americana,0,28,MD,USA,2483.00,323.00,6454.00
Brown Creeper,Certhia americana,0,16,WY,USA,2405.00,0.00,8487.00
Brown Creeper,Certhia americana,0,11,ND,USA,2143.00,0.00,8990.00
Brown Creeper,Certhia americana,0,34,NM,USA,1956.00,0.00,8859.00
Brown Creeper,Certhia americana,0,9,ID,USA,1373.00,0.00,6529.00
Brown Creeper,Certhia americana,0,22,OH,USA,1228.00,0.00,5177.00
Brown Creeper,Certhia americana,0,28,NJ,USA,1169.00,0.00,3478.00
Brown Creeper,Certhia americana,0,13,PA,USA,1159.00,0.00,4027.00
Brown Creeper,Certhia americana,0,18,CO,USA,945.00,0.00,4432.00
Brown Creeper,Certhia americana,0,13,VT,USA,505.00,0.00,2119.00
Brown Creeper,Certhia americana,0,35,AZ,USA,462.00,0.00,1647.00
Brown Creeper,Certhia americana,0,14,CT,USA,352.00,0.00,1290.00
Brown Creeper,Certhia americana,0,16,ID,USA,153.00,28.00,364.00
Brown Creeper,Certhia americana,0,30,VT,USA,54.00,9.00,133.00
Brown Creeper,Certhia americana,0,9,WY,USA,3.00,0.00,15.00
Rock Wren,Salpinctes obsoletus,0,10,WY,USA,414771.00,235506.00,683457.00
Rock Wren,Salpinctes obsoletus,0,9,NV,USA,396034.00,148112.00,804835.00
Rock Wren,Salpinctes obsoletus,0,16,UT,USA,352803.00,182269.00,632255.00
Rock Wren,Salpinctes obsoletus,0,9,OR,USA,302457.00,110764.00,630778.00
Rock Wren,Salpinctes obsoletus,0,16,AZ,USA,184411.00,37721.00,444426.00
Rock Wren,Salpinctes obsoletus,0,16,NM,USA,184014.00,72931.00,364066.00
Rock Wren,Salpinctes obsoletus,0,9,ID,USA,182762.00,87132.00,320763.00
Rock Wren,Salpinctes obsoletus,0,16,CO,USA,180685.00,85784.00,321845.00
Rock Wren,Salpinctes obsoletus,0,10,MT,USA,127122.00,41542.00,264978.00
Rock Wren,Salpinctes obsoletus,0,17,MT,USA,96463.00,34694.00,218868.00
Rock Wren,Salpinctes obsoletus,0,9,CA,USA,93796.00,45199.00,172521.00
Rock Wren,Salpinctes obsoletus,0,9,UT,USA,71333.00,33918.00,128108.00
Rock Wren,Salpinctes obsoletus,0,33,CA,USA,70831.00,19747.00,160759.00
Rock Wren,Salpinctes obsoletus,0,34,AZ,USA,66550.00,23789.00,149878.00
Rock Wren,Salpinctes obsoletus,0,17,WY,USA,60815.00,13555.00,155292.00
Rock Wren,Salpinctes obsoletus,0,9,WA,USA,59070.00,16557.00,131012.00
Rock Wren,Salpinctes obsoletus,0,18,NM,USA,53875.00,12468.00,118513.00
Rock Wren,Salpinctes obsoletus,0,10,OR,USA,51613.00,17725.00,103956.00
Rock Wren,Salpinctes obsoletus,0,33,NV,USA,46680.00,13496.00,110427.00
Rock Wren,Salpinctes obsoletus,0,16,WY,USA,38528.00,2219.00,121054.00
Rock Wren,Salpinctes obsoletus,0,32,CA,USA,37286.00,17257.00,67835.00
Rock Wren,Salpinctes obsoletus,0,35,NM,USA,34486.00,11822.00,71277.00
Rock Wren,Salpinctes obsoletus,0,34,NM,USA,32767.00,5457.00,79219.00
Rock Wren,Salpinctes obsoletus,0,33,AZ,USA,30623.00,9302.00,70075.00
Rock Wren,Salpinctes obsoletus,0,17,SD,USA,30439.00,4429.00,83006.00
Rock Wren,Salpinctes obsoletus,0,35,TX,USA,25951.00,11279.00,49295.00
Rock Wren,Salpinctes obsoletus,0,10,ID,USA,22112.00,3929.00,56304.00
Rock Wren,Salpinctes obsoletus,0,17,ND,USA,17479.00,396.00,46551.00
Rock Wren,Salpinctes obsoletus,0,18,CO,USA,13868.00,3674.00,29672.00
Rock Wren,Salpinctes obsoletus,0,18,NE,USA,12549.00,928.00,37016.00
Rock Wren,Salpinctes obsoletus,0,10,CO,USA,11633.00,3311.00,23416.00
Rock Wren,Salpinctes obsoletus,0,15,CA,USA,11186.00,4350.00,22082.00
Rock Wren,Salpinctes obsoletus,0,10,WA,USA,7070.00,0.00,21229.00
Rock Wren,Salpinctes obsoletus,0,19,NE,USA,6716.00,415.00,18453.00
Rock Wren,Salpinctes obsoletus,0,11,AB,CAN,4584.00,513.00,11710.00
Rock Wren,Salpinctes obsoletus,0,18,TX,USA,4010.00,446.00,10785.00
Rock Wren,Salpinctes obsoletus,0,10,UT,USA,3977.00,1554.00,8229.00
Rock Wren,Salpinctes obsoletus,0,11,MT,USA,2881.00,0.00,9567.00
Rock Wren,Salpinctes obsoletus,0,9,BC,CAN,2873.00,638.00,6631.00
Rock Wren,Salpinctes obsoletus,0,16,ID,USA,2376.00,1228.00,4258.00
Rock Wren,Salpinctes obsoletus,0,20,TX,USA,1773.00,0.00,6341.00
Rock Wren,Salpinctes obsoletus,0,10,AB,CAN,1664.00,0.00,5301.00
Rock Wren,Salpinctes obsoletus,0,19,TX,USA,1531.00,0.00,4850.00
Rock Wren,Salpinctes obsoletus,0,5,CA,USA,1248.00,162.00,3052.00
Rock Wren,Salpinctes obsoletus,0,17,NE,USA,1220.00,178.00,3326.00
Rock Wren,Salpinctes obsoletus,0,5,OR,USA,1186.00,0.00,3276.00
Rock Wren,Salpinctes obsoletus,0,18,SD,USA,786.00,59.00,2318.00
Rock Wren,Salpinctes obsoletus,0,33,UT,USA,569.00,165.00,1345.00
Rock Wren,Salpinctes obsoletus,0,16,NV,USA,528.00,109.00,1272.00
Rock Wren,Salpinctes obsoletus,0,19,OK,USA,463.00,0.00,2009.00
Rock Wren,Salpinctes obsoletus,0,35,AZ,USA,447.00,154.00,923.00
Rock Wren,Salpinctes obsoletus,0,19,KS,USA,354.00,0.00,1733.00
Rock Wren,Salpinctes obsoletus,0,18,WY,USA,281.00,0.00,1103.00
Rock Wren,Salpinctes obsoletus,0,15,NV,USA,266.00,104.00,525.00
Rock Wren,Salpinctes obsoletus,0,9,WY,USA,202.00,97.00,354.00
Rock Wren,Salpinctes obsoletus,0,19,SD,USA,21.00,2.00,56.00
Canyon Wren,Catherpes mexicanus,0,34,AZ,USA,49996.00,21200.00,97449.00
Canyon Wren,Catherpes mexicanus,0,16,UT,USA,47441.00,14260.00,102449.00
Canyon Wren,Catherpes mexicanus,0,35,TX,USA,40062.00,12933.00,84525.00
Canyon Wren,Catherpes mexicanus,0,32,CA,USA,33723.00,13705.00,67070.00
Canyon Wren,Catherpes mexicanus,0,33,AZ,USA,30313.00,10844.00,63767.00
Canyon Wren,Catherpes mexicanus,0,35,NM,USA,23968.00,419.00,75088.00
Canyon Wren,Catherpes mexicanus,0,9,OR,USA,22995.00,4879.00,55103.00
Canyon Wren,Catherpes mexicanus,0,20,TX,USA,21355.00,4239.00,49982.00
Canyon Wren,Catherpes mexicanus,0,10,ID,USA,15137.00,0.00,54957.00
Canyon Wren,Catherpes mexicanus,0,9,NV,USA,15018.00,1365.00,37662.00
Canyon Wren,Catherpes mexicanus,0,16,CO,USA,12363.00,4892.00,25207.00
Canyon Wren,Catherpes mexicanus,0,34,NM,USA,11824.00,0.00,29729.00
Canyon Wren,Catherpes mexicanus,0,15,CA,USA,11027.00,1928.00,24824.00
Canyon Wren,Catherpes mexicanus,0,9,CA,USA,9739.00,2521.00,21194.00
Canyon Wren,Catherpes mexicanus,0,9,WA,USA,9652.00,1158.00,26155.00
Canyon Wren,Catherpes mexicanus,0,18,NM,USA,9577.00,0.00,29152.00
Canyon Wren,Catherpes mexicanus,0,16,NM,USA,8851.00,1881.00,20345.00
Canyon Wren,Catherpes mexicanus,0,10,OR,USA,8452.00,587.00,23853.00
Canyon Wren,Catherpes mexicanus,0,17,SD,USA,7868.00,899.00,20242.00
Canyon Wren,Catherpes mexicanus,0,9,ID,USA,7617.00,465.00,19816.00
Canyon Wren,Catherpes mexicanus,0,16,AZ,USA,4993.00,0.00,14803.00
Canyon Wren,Catherpes mexicanus,0,33,CA,USA,4213.00,0.00,14656.00
Canyon Wren,Catherpes mexicanus,0,19,OK,USA,2996.00,0.00,9586.00
Canyon Wren,Catherpes mexicanus,0,10,WY,USA,2744.00,0.00,8752.00
Canyon Wren,Catherpes mexicanus,0,19,TX,USA,2673.00,0.00,10241.00
Canyon Wren,Catherpes mexicanus,0,17,WY,USA,2642.00,0.00,10262.00
Canyon Wren,Catherpes mexicanus,0,9,BC,CAN,1752.00,0.00,6556.00
Canyon Wren,Catherpes mexicanus,0,10,WA,USA,1436.00,0.00,3889.00
Canyon Wren,Catherpes mexicanus,0,9,UT,USA,1093.00,0.00,3478.00
Canyon Wren,Catherpes mexicanus,0,21,TX,USA,831.00,0.00,3276.00
Canyon Wren,Catherpes mexicanus,0,18,CO,USA,341.00,0.00,1581.00
Canyon Wren,Catherpes mexicanus,0,16,ID,USA,320.00,97.00,690.00
Canyon Wren,Catherpes mexicanus,0,15,NV,USA,314.00,55.00,705.00
Canyon Wren,Catherpes mexicanus,0,35,AZ,USA,311.00,6.00,972.00
Canyon Wren,Catherpes mexicanus,0,5,CA,USA,305.00,0.00,1019.00
Canyon Wren,Catherpes mexicanus,0,16,NV,USA,15.00,0.00,43.00
House Wren,Troglodytes aedon,0,6,AB,CAN,3961192.00,2296351.00,6115290.00
House Wren,Troglodytes aedon,0,11,SK,CAN,2742076.00,1688968.00,4175662.00
House Wren,Troglodytes aedon,0,11,AB,CAN,2225349.00,1420766.00,3349871.00
House Wren,Troglodytes aedon,0,23,WI,USA,1818283.00,1332590.00,2465027.00
House Wren,Troglodytes aedon,0,11,ND,USA,1545788.00,873131.00,2507993.00
House Wren,Troglodytes aedon,0,6,SK,CAN,1408658.00,637851.00,2459355.00
House Wren,Troglodytes aedon,0,22,IA,USA,1359043.00,896226.00,1935947.00
House Wren,Troglodytes aedon,0,22,IL,USA,1329734.00,934262.00,1810718.00
House Wren,Troglodytes aedon,0,19,KS,USA,1267731.00,760801.00,2021955.00
House Wren,Troglodytes aedon,0,19,NE,USA,1066096.00,555185.00,1751718.00
House Wren,Troglodytes aedon,0,17,MT,USA,1010680.00,417551.00,2005179.00
House Wren,Troglodytes aedon,0,16,CO,USA,975671.00,651493.00,1404050.00
House Wren,Troglodytes aedon,0,22,MO,USA,929514.00,592170.00,1412329.00
House Wren,Troglodytes aedon,0,28,PA,USA,926620.00,660368.00,1282376.00
House Wren,Troglodytes aedon,0,11,MB,CAN,899240.00,607535.00,1276171.00
House Wren,Troglodytes aedon,0,11,MN,USA,826922.00,558940.00,1183480.00
House Wren,Troglodytes aedon,0,10,MT,USA,762422.00,447741.00,1191008.00
House Wren,Troglodytes aedon,0,13,ON,CAN,741370.00,521130.00,1017082.00
House Wren,Troglodytes aedon,0,23,MN,USA,741300.00,461101.00,1088330.00
House Wren,Troglodytes aedon,0,32,CA,USA,690119.00,410778.00,1054161.00
House Wren,Troglodytes aedon,0,22,OH,USA,646494.00,456162.00,895596.00
House Wren,Troglodytes aedon,0,23,MI,USA,645376.00,433297.00,899610.00
House Wren,Troglodytes aedon,0,11,SD,USA,629043.00,384545.00,961315.00
House Wren,Troglodytes aedon,0,22,IN,USA,619085.00,430961.00,886233.00
House Wren,Troglodytes aedon,0,13,NY,USA,580234.00,416429.00,801666.00
House Wren,Troglodytes aedon,0,6,MB,CAN,524447.00,244017.00,914617.00
House Wren,Troglodytes aedon,0,9,ID,USA,432199.00,163422.00,835302.00
House Wren,Troglodytes aedon,0,17,ND,USA,417565.00,245202.00,647776.00
House Wren,Troglodytes aedon,0,9,WA,USA,405331.00,193961.00,706128.00
House Wren,Troglodytes aedon,0,11,IA,USA,400520.00,237741.00,618741.00
House Wren,Troglodytes aedon,0,6,BC,CAN,376819.00,135832.00,680410.00
House Wren,Troglodytes aedon,0,34,AZ,USA,373709.00,70687.00,845165.00
House Wren,Troglodytes aedon,0,28,NY,USA,372293.00,266836.00,520614.00
House Wren,Troglodytes aedon,0,22,NE,USA,355407.00,208126.00,521039.00
House Wren,Troglodytes aedon,0,12,MI,USA,314910.00,183974.00,488335.00
House Wren,Troglodytes aedon,0,13,OH,USA,314481.00,205772.00,468694.00
House Wren,Troglodytes aedon,0,17,SD,USA,300768.00,117006.00,571495.00
House Wren,Troglodytes aedon,0,24,KY,USA,284931.00,148951.00,477488.00
House Wren,Troglodytes aedon,0,16,UT,USA,268691.00,142182.00,457584.00
House Wren,Troglodytes aedon,0,9,OR,USA,251015.00,131225.00,413096.00
House Wren,Troglodytes aedon,0,28,WV,USA,247719.00,163491.00,353565.00
House Wren,Troglodytes aedon,0,10,WY,USA,246616.00,134527.00,403535.00
House Wren,Troglodytes aedon,0,11,NE,USA,242560.00,112135.00,387422.00
House Wren,Troglodytes aedon,0,29,PA,USA,238490.00,140598.00,377505.00
House Wren,Troglodytes aedon,0,16,NM,USA,223419.00,88599.00,412918.00
House Wren,Troglodytes aedon,0,12,MN,USA,216528.00,118308.00,353035.00
House Wren,Troglodytes aedon,0,22,MN,USA,215368.00,150054.00,295486.00
House Wren,Troglodytes aedon,0,10,AB,CAN,214255.00,51926.00,423552.00
House Wren,Troglodytes aedon,0,28,OH,USA,202876.00,110206.00,335338.00
House Wren,Troglodytes aedon,0,22,KS,USA,193083.00,79435.00,365053.00
House Wren,Troglodytes aedon,0,17,WY,USA,190458.00,44327.00,423948.00
House Wren,Troglodytes aedon,0,10,OR,USA,188560.00,94052.00,311295.00
House Wren,Troglodytes aedon,0,9,NV,USA,184465.00,12034.00,510820.00
House Wren,Troglodytes aedon,0,11,MT,USA,173572.00,66328.00,315455.00
House Wren,Troglodytes aedon,0,23,IN,USA,170456.00,105615.00,259884.00
House Wren,Troglodytes aedon,0,9,BC,CAN,169697.00,74852.00,299710.00
House Wren,Troglodytes aedon,0,9,CA,USA,162940.00,73361.00,290790.00
House Wren,Troglodytes aedon,0,12,ON,CAN,158725.00,75314.00,273512.00
House Wren,Troglodytes aedon,0,12,WI,USA,158360.00,99472.00,235746.00
House Wren,Troglodytes aedon,0,18,NE,USA,156246.00,33374.00,362816.00
House Wren,Troglodytes aedon,0,28,VA,USA,156064.00,73810.00,259789.00
House Wren,Troglodytes aedon,0,10,WA,USA,140874.00,62376.00,247947.00
House Wren,Troglodytes aedon,0,24,MO,USA,137108.00,75321.00,213277.00
House Wren,Troglodytes aedon,0,30,CT,USA,135980.00,91253.00,194424.00
House Wren,Troglodytes aedon,0,10,ID,USA,135671.00,39920.00,272563.00
House Wren,Troglodytes aedon,0,24,IN,USA,130256.00,66912.00,224180.00
House Wren,Troglodytes aedon,0,15,CA,USA,122497.00,67327.00,198884.00
House Wren,Troglodytes aedon,0,29,MD,USA,121241.00,81518.00,170419.00
House Wren,Troglodytes aedon,0,30,MA,USA,118769.00,74318.00,174703.00
House Wren,Troglodytes aedon,0,16,AZ,USA,113209.00,0.00,376661.00
House Wren,Troglodytes aedon,0,13,PA,USA,112013.00,79120.00,155965.00
House Wren,Troglodytes aedon,0,5,OR,USA,110814.00,58748.00,184218.00
House Wren,Troglodytes aedon,0,30,NJ,USA,89415.00,52840.00,135400.00
House Wren,Troglodytes aedon,0,35,NM,USA,86868.00,0.00,312227.00
House Wren,Troglodytes aedon,0,16,WY,USA,81303.00,29339.00,155503.00
House Wren,Troglodytes aedon,0,29,VA,USA,79590.00,24707.00,162463.00
House Wren,Troglodytes aedon,0,28,TN,USA,78449.00,24628.00,149303.00
House Wren,Troglodytes aedon,0,23,IA,USA,77557.00,49309.00,115684.00
House Wren,Troglodytes aedon,0,18,CO,USA,77375.00,25613.00,153123.00
House Wren,Troglodytes aedon,0,28,NC,USA,71428.00,18956.00,146202.00
House Wren,Troglodytes aedon,0,29,NJ,USA,67458.00,42533.00,99795.00
House Wren,Troglodytes aedon,0,14,NY,USA,61696.00,34922.00,99462.00
House Wren,Troglodytes aedon,0,28,NJ,USA,57720.00,34816.00,88596.00
House Wren,Troglodytes aedon,0,5,CA,USA,56681.00,23524.00,107605.00
House Wren,Troglodytes aedon,0,22,MI,USA,56660.00,37900.00,82901.00
House Wren,Troglodytes aedon,0,14,VT,USA,53054.00,29001.00,82767.00
